Time,Power,P(w),Gb(i),Gb(i) w/m2,Gd(i),Gr(i),H_sun,T2m,WS10m,Int,pv_installed_25,PV25,pv_installed_50,PV50
2012-01-01 00:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.33,2.83,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-01-01 01:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,2.55,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-01-01 02:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.07,2.62,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-01-01 03:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.03,2.83,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-01-01 04:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.94,2.97,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-01-01 05:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.95,2.97,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-01-01 06:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.98,2.9,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-01-01 07:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.96,2.76,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-01-01 08:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.96,2.69,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-01-01 09:10:00,0.08713,87.13,0.05651,56.51,89.36,1.79,11.0,12.11,2.69,0,0.227355072450701,0.019809447462629578,0.454710144901402,0.039618894925259156
2012-01-01 10:10:00,0.15973,159.73,0.04028,40.28,143.64,2.84,18.86,12.75,2.97,0,0.227355072450701,0.03631542572255047,0.454710144901402,0.07263085144510094
2012-01-01 11:10:00,0.21439,214.39,0.0252,25.2,173.94,3.37,24.64,13.01,3.86,0,0.227355072450701,0.04874265398270579,0.454710144901402,0.09748530796541158
2012-01-01 12:10:00,0.32477,324.77,0.1276,127.6,241.69,5.15,27.74,13.11,4.48,0,0.227355072450701,0.07383810687981417,0.454710144901402,0.14767621375962833
2012-01-01 13:10:00,0.17508,175.08,0.18084,180.84,249.68,5.58,27.75,13.15,4.48,0,0.227355072450701,0.03980532608466873,0.454710144901402,0.07961065216933746
2012-01-01 14:10:00,0.11412,114.12,0.01765,17.65,163.21,3.13,24.67,13.14,4.83,0,0.227355072450701,0.025945760868073996,0.454710144901402,0.05189152173614799
2012-01-01 15:10:00,0.29993,299.93,0.11056,110.56,165.82,3.5,18.9,13.16,5.03,0,0.227355072450701,0.06819060688013874,0.454710144901402,0.13638121376027748
2012-01-01 16:10:00,0.02478,24.78,0.1732,173.2,103.16,2.33,11.05,13.14,4.76,0,0.227355072450701,0.005633858695328371,0.454710144901402,0.011267717390656741
2012-01-01 17:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.09,4.9,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-01-01 18:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.19,5.24,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-01-01 19:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.46,4.83,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-01-01 20:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,4.9,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-01-01 21:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.44,5.17,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-01-01 22:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.62,5.38,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-01-01 23:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.92,6.0,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-02-01 00:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.02,6.21,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-02-01 01:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.52,6.0,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-02-01 02:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.41,5.66,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-02-01 03:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.15,5.31,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-02-01 04:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.86,5.66,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-02-01 05:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.52,5.66,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-02-01 06:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.18,5.24,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-02-01 07:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,4.62,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-02-01 08:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.33,4.48,0,0.227355072450701,0.017999701085922,0.454710144901402,0.035999402171844
2012-02-01 09:10:00,0.31691,316.91,0.29271,292.71,90.62,2.77,11.0,12.4,4.34,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-02-01 10:10:00,0.48889,488.89,0.46973,469.73,128.67,5.19,18.88,12.98,4.07,0,0.227355072450701,0.11729020832659212,0.454710144901402,0.23458041665318424
2012-02-01 11:10:00,0.21594,215.94,0.19346,193.46,225.47,5.15,24.69,13.43,3.72,0,0.227355072450701,0.1520778079622739,0.454710144901402,0.3041556159245478
2012-02-01 12:10:00,0.60102,601.02,0.00749,7.49,168.57,3.18,27.82,13.84,4.0,0,0.227355072450701,0.15466056158531385,0.454710144901402,0.3093211231706277
2012-02-01 13:10:00,0.32848,328.48,0.43983,439.83,236.69,7.07,27.85,13.88,4.0,0,0.227355072450701,0.06938649456122944,0.454710144901402,0.1387729891224589
2012-02-01 14:10:00,0.43772,437.72,0.26018,260.18,228.67,5.56,24.78,13.91,3.86,0,0.227355072450701,0.06755628622800129,0.454710144901402,0.13511257245600258
2012-02-01 15:10:00,0.50585,505.85,0.37783,377.83,159.11,4.86,19.02,13.87,3.72,0,0.227355072450701,0.02294012681027573,0.454710144901402,0.04588025362055146
2012-02-01 16:10:00,0.29942,299.42,0.29371,293.71,94.04,2.75,11.18,13.65,3.31,0,0.227355072450701,0.0305519746359252,0.454710144901402,0.0611039492718504
2012-02-01 17:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.17,2.97,0,0.227355072450701,0.037538596012335244,0.454710144901402,0.07507719202467049
2012-02-01 18:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.51,2.69,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-02-01 19:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.23,2.48,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-02-01 20:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.86,2.21,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-02-01 21:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.21,1.79,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-02-01 22:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.85,1.17,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-02-01 23:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.88,0.41,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-03-01 00:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.55,0.62,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-03-01 01:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.64,1.1,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-03-01 02:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.66,1.31,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-03-01 03:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.44,1.38,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-03-01 04:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62,1.24,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-03-01 05:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.13,1.03,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-03-01 06:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,0.76,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-03-01 07:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.69,0.14,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-03-01 08:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.63,0.28,0,0.227355072450701,0.012179411231184052,0.454710144901402,0.024358822462368104
2012-03-01 09:10:00,0.12073,120.73,0.28125,281.25,92.27,2.74,11.01,9.07,0.83,0,0.227355072450701,0.0414172735483442,0.454710144901402,0.0828345470966884
2012-03-01 10:10:00,0.15569,155.69,0.16468,164.68,172.41,3.89,18.91,10.07,1.24,0,0.227355072450701,0.11683095108024173,0.454710144901402,0.23366190216048346
2012-03-01 11:10:00,0.24199,241.99,0.28573,285.73,225.98,5.71,24.74,11.07,1.52,0,0.227355072450701,0.14464784419458498,0.454710144901402,0.28929568838916997
2012-03-01 12:10:00,0.41251,412.51,0.39996,399.96,242.78,6.9,27.9,12.53,1.52,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-03-01 13:10:00,0.47515,475.15,0.51568,515.68,219.28,7.41,27.95,13.37,1.17,0,0.227355072450701,0.10171183876227011,0.454710144901402,0.20342367752454021
2012-03-01 14:10:00,0.5491,549.1,0.48374,483.74,195.31,6.6,24.9,13.75,0.48,0,0.227355072450701,0.0874748641254072,0.454710144901402,0.1749497282508144
2012-03-01 15:10:00,0.50683,506.83,0.35688,356.88,163.92,4.81,19.16,13.95,0.41,0,0.227355072450701,0.011365480071810543,0.454710144901402,0.022730960143621085
2012-03-01 16:10:00,0.32561,325.61,0.23354,233.54,103.07,2.6,11.32,13.85,0.97,0,0.227355072450701,0.0037308967389160035,0.454710144901402,0.007461793477832007
2012-03-01 17:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,1.31,0,0.227355072450701,0.005640679347501891,0.454710144901402,0.011281358695003782
2012-03-01 18:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.79,1.72,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-03-01 19:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.29,2.48,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-03-01 20:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.06,2.76,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-03-01 21:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.98,3.03,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-03-01 22:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,3.24,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-03-01 23:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.65,3.38,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-04-01 00:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.53,3.38,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-04-01 01:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.48,3.31,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-04-01 02:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,3.45,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-04-01 03:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.02,4.0,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-04-01 04:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.86,4.41,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-04-01 05:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.71,4.62,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-04-01 06:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.56,4.62,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-04-01 07:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.47,4.34,0,0.227355072450701,0.00876681159369903,0.454710144901402,0.01753362318739806
2012-04-01 08:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.22,4.34,0,0.227355072450701,0.022908297100132632,0.454710144901402,0.045816594200265265
2012-04-01 09:10:00,0.32835,328.35,0.28308,283.08,90.77,2.74,11.03,10.37,4.21,0,0.227355072450701,0.04059197463534816,0.454710144901402,0.08118394927069632
2012-04-01 10:10:00,0.52599,525.99,0.4865,486.5,123.84,5.27,18.95,11.33,4.34,0,0.227355072450701,0.08803188405291142,0.454710144901402,0.17606376810582283
2012-04-01 11:10:00,0.6631,663.1,0.64143,641.43,136.8,7.18,24.81,12.64,4.55,0,0.227355072450701,0.10150267209561546,0.454710144901402,0.20300534419123092
2012-04-01 12:10:00,0.71637,716.37,0.69367,693.67,156.2,8.09,27.99,13.92,4.76,0,0.227355072450701,0.1379385960065648,0.454710144901402,0.2758771920131296
2012-04-01 13:10:00,0.7259,725.9,0.75194,751.94,133.02,8.3,28.07,14.86,5.17,0,0.227355072450701,0.18473281701836808,0.454710144901402,0.36946563403673616
2012-04-01 14:10:00,0.65491,654.91,0.65337,653.37,139.29,7.24,25.03,15.36,5.52,0,0.227355072450701,0.03212981883873307,0.454710144901402,0.06425963767746613
2012-04-01 15:10:00,0.53662,536.62,0.52438,524.38,117.64,5.41,19.29,15.45,5.59,0,0.227355072450701,0.031304519925737025,0.454710144901402,0.06260903985147405
2012-04-01 16:10:00,0.33977,339.77,0.31868,318.68,91.02,2.89,11.46,15.12,5.38,0,0.227355072450701,0.010510624999395908,0.454710144901402,0.021021249998791815
2012-04-01 17:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,5.79,0,0.227355072450701,0.041037590577351526,0.454710144901402,0.08207518115470305
2012-04-01 18:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.38,6.21,0,0.227355072450701,0.004135588767878251,0.454710144901402,0.008271177535756503
2012-04-01 19:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.13,6.14,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-04-01 20:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.82,5.24,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-04-01 21:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.62,5.17,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-04-01 22:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.47,5.17,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-04-01 23:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.38,5.52,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-05-01 00:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.33,5.72,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-05-01 01:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.28,5.24,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-05-01 02:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.11,4.9,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-05-01 03:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.92,4.83,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-05-01 04:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.77,5.17,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-05-01 05:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.73,5.45,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-05-01 06:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.61,5.45,0,0.227355072450701,0.002505452898406725,0.454710144901402,0.00501090579681345
2012-05-01 07:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.51,5.45,0,0.227355072450701,0.02146686594079519,0.454710144901402,0.04293373188159038
2012-05-01 08:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.48,5.45,0,0.227355072450701,0.046955643113243274,0.454710144901402,0.09391128622648655
2012-05-01 09:09:00,0.2329,232.9,0.29274,292.74,88.63,2.77,11.05,11.71,5.72,0,0.227355072450701,0.050813858692731674,0.454710144901402,0.10162771738546335
2012-05-01 10:09:00,0.45911,459.11,0.48728,487.28,123.71,5.29,18.99,12.12,6.34,0,0.227355072450701,0.10589062499391398,0.454710144901402,0.21178124998782796
2012-05-01 11:09:00,0.65108,651.08,0.65331,653.31,132.86,7.24,24.87,12.61,6.0,0,0.227355072450701,0.14872659419435055,0.454710144901402,0.2974531883887011
2012-05-01 12:09:00,0.72902,729.02,0.69384,693.84,157.41,8.13,28.08,13.21,5.86,0,0.227355072450701,0.17522255433775527,0.454710144901402,0.35044510867551054
2012-05-01 13:09:00,0.72006,720.06,0.73874,738.74,139.51,8.28,28.18,13.82,5.93,0,0.227355072450701,0.16876567028015535,0.454710144901402,0.3375313405603107
2012-05-01 14:09:00,0.66137,661.37,0.64349,643.49,144.23,7.24,25.17,14.17,6.0,0,0.227355072450701,0.16750157607732943,0.454710144901402,0.33500315215465887
2012-05-01 15:09:00,0.53374,533.74,0.50704,507.04,126.65,5.41,19.44,14.19,6.21,0,0.227355072450701,0.09984525361744985,0.454710144901402,0.1996905072348997
2012-05-01 16:09:00,0.34152,341.52,0.30234,302.34,94.9,2.87,11.61,13.9,6.62,0,0.227355072450701,0.09397721919749726,0.454710144901402,0.1879544383949945
2012-05-01 17:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,6.76,0,0.227355072450701,0.05451747282295359,0.454710144901402,0.10903494564590718
2012-05-01 18:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.53,6.83,0,0.227355072450701,0.01863629528878396,0.454710144901402,0.03727259057756792
2012-05-01 19:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.17,6.97,0,0.227355072450701,0.0004888134057690071,0.454710144901402,0.0009776268115380142
2012-05-01 20:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.98,7.17,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-05-01 21:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.99,7.38,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-05-01 22:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.06,7.52,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-05-01 23:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.04,7.52,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-06-01 00:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.01,7.52,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-06-01 01:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.96,7.59,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-06-01 02:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,7.59,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-06-01 03:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.79,7.52,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-06-01 04:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57,7.38,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-06-01 05:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.42,7.24,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-06-01 06:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.27,7.1,0,0.227355072450701,0.006907047101052296,0.454710144901402,0.013814094202104592
2012-06-01 07:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.17,6.55,0,0.227355072450701,0.023363007245034036,0.454710144901402,0.04672601449006807
2012-06-01 08:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.13,6.55,0,0.227355072450701,0.06437331521369148,0.454710144901402,0.12874663042738296
2012-06-01 09:09:00,0.31985,319.85,0.27569,275.69,92.69,2.74,11.07,11.35,6.41,0,0.227355072450701,0.10499257245773372,0.454710144901402,0.20998514491546744
2012-06-01 10:09:00,0.53055,530.55,0.47745,477.45,127.16,5.27,19.04,11.86,7.03,0,0.227355072450701,0.1403712952817873,0.454710144901402,0.2807425905635746
2012-06-01 11:09:00,0.65971,659.71,0.60559,605.59,152.95,7.11,24.95,12.48,7.03,0,0.227355072450701,0.15991928441109857,0.454710144901402,0.31983856882219713
2012-06-01 12:09:00,0.72857,728.57,0.69575,695.75,155.74,8.15,28.18,13.18,7.1,0,0.227355072450701,0.17463370470010794,0.454710144901402,0.3492674094002159
2012-06-01 13:09:00,0.74326,743.26,0.71433,714.33,151.08,8.23,28.31,13.75,6.97,0,0.227355072450701,0.17816452897526733,0.454710144901402,0.35632905795053466
2012-06-01 14:09:00,0.676,676.0,0.63164,631.64,150.4,7.24,25.31,14.06,6.55,0,0.227355072450701,0.16185634962837855,0.454710144901402,0.3237126992567571
2012-06-01 15:09:00,0.54025,540.25,0.50883,508.83,126.29,5.44,19.59,14.28,6.21,0,0.227355072450701,0.1365380887602685,0.454710144901402,0.273076177520537
2012-06-01 16:09:00,0.34675,346.75,0.32899,328.99,90.94,2.99,11.76,14.09,5.72,0,0.227355072450701,0.09958152173340704,0.454710144901402,0.19916304346681407
2012-06-01 17:09:00,0.0013,1.3,0.0,0.0,9.51,0.19,2.41,13.41,5.17,0,0.227355072450701,0.054726639489608236,0.454710144901402,0.10945327897921647
2012-06-01 18:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.46,4.9,0,0.227355072450701,0.020966684781403646,0.454710144901402,0.04193336956280729
2012-06-01 19:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.15,4.9,0,0.227355072450701,0.00475172101421965,0.454710144901402,0.0095034420284393
2012-06-01 20:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.77,4.76,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-06-01 21:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.53,4.48,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-06-01 22:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.39,4.14,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-06-01 23:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.31,3.86,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-07-01 00:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,3.79,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-07-01 01:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.92,3.66,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-07-01 02:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.69,3.59,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-07-01 03:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.47,3.45,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-07-01 04:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.18,3.24,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-07-01 05:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.88,3.17,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-07-01 06:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,3.24,0,0.227355072450701,0.005311014492448375,0.454710144901402,0.01062202898489675
2012-07-01 07:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.44,3.52,0,0.227355072450701,0.018449864129374386,0.454710144901402,0.03689972825874877
2012-07-01 08:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.21,3.59,0,0.227355072450701,0.06387540760502444,0.454710144901402,0.12775081521004888
2012-07-01 09:09:00,0.32032,320.32,0.28767,287.67,89.25,2.77,11.11,9.49,3.66,0,0.227355072450701,0.10851657608071959,0.454710144901402,0.21703315216143917
2012-07-01 10:09:00,0.52617,526.17,0.49677,496.77,119.45,5.34,19.1,10.75,3.72,0,0.227355072450701,0.1427744383975912,0.454710144901402,0.2855488767951824
2012-07-01 11:09:00,0.66592,665.92,0.63063,630.63,142.76,7.21,25.03,12.33,3.86,0,0.227355072450701,0.164912001802116,0.454710144901402,0.329824003604232
2012-07-01 12:09:00,0.71858,718.58,0.70863,708.63,151.9,8.23,28.29,13.83,3.66,0,0.227355072450701,0.1800993206418228,0.454710144901402,0.3601986412836456
2012-07-01 13:09:00,0.72444,724.44,0.74374,743.74,139.14,8.37,28.44,15.08,3.38,0,0.227355072450701,0.18358694745321655,0.454710144901402,0.3671738949064331
2012-07-01 14:09:00,0.6526,652.6,0.6467,646.7,145.13,7.33,25.46,16.01,3.03,0,0.227355072450701,0.17125520832349053,0.454710144901402,0.34251041664698106
2012-07-01 15:09:00,0.53792,537.92,0.5316,531.6,119.95,5.56,19.74,16.47,2.9,0,0.227355072450701,0.1502930706435359,0.454710144901402,0.3005861412870718
2012-07-01 16:09:00,0.35048,350.48,0.31266,312.66,96.53,2.99,11.92,16.44,2.69,0,0.227355072450701,0.11439143115284571,0.454710144901402,0.22878286230569142
2012-07-01 17:09:00,0.00212,2.12,0.0,0.0,9.51,0.19,2.57,15.65,2.97,0,0.227355072450701,0.07067559782202491,0.454710144901402,0.14135119564404983
2012-07-01 18:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.52,3.45,0,0.227355072450701,0.02567748188258217,0.454710144901402,0.05135496376516434
2012-07-01 19:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.62,4.21,0,0.227355072450701,0.005386041666357106,0.454710144901402,0.010772083332714212
2012-07-01 20:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.06,4.34,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-07-01 21:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.55,4.41,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-07-01 22:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.11,4.48,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-07-01 23:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.69,4.41,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-08-01 00:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.27,4.34,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-08-01 01:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.98,4.41,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-08-01 02:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,4.41,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-08-01 03:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.23,4.41,0,0.227355072450701,0.0,0.454710144901402,0.0
2012-08-01 04:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.92,4.41,0,0.227355072450701,0.0,0.454710144901402,0.0
